id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_1727,Cultural Heritage of Boka Navy Kotor: a festive representation of a memory and cultural identity,2021,RL,https://ich.unesco.org/en/RL/cultural-heritage-of-boka-navy-kotor-a-festive-representation-of-a-memory-and-cultural-identity-01727,Montenegro,"Historical reenactment; Marine, coastal and island areas; Maritime transport; Seas","Armed forces; Catholicism; Costumes; Dance; Flags; Fraternity; Harbours; Oral traditions and expressions; Orthodox Churches; Performing arts; Procession; Rituals; Sailing; Saints; Ships; Social practices, rituals and festive events; Urban areas"
element_1730,Hungarian string band tradition,2022,RL,https://ich.unesco.org/en/RL/hungarian-string-band-tradition-01730,Hungary,Agro-ecosystems; Bowed string instruments; Festivity; Musical performances,Animal products; Dance; Ethnographic museums; Family; Improvisation; Instrument making; Music education; Musical notation; Musicology; Nonformal education; Oral tradition; Performing arts; Procession; Social gathering; Sound recordings; Struck string instruments; Wood; Wood carving; Woodwind instruments
element_1735,Carolinian wayfinding and canoe making,2021,USL,https://ich.unesco.org/en/USL/carolinian-wayfinding-and-canoe-making-01735,Micronesia (Federated States of),Aged practitioners; Diminishing participation; Islands; Maritime transport; Navigation; Shipbuilding; Sky; Wood,"Apprenticeship; Astronomy; Climate change; Degraded ecosystem; Few practitioners; Fibres; Insufficient remuneration; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Material shortage; Mathematics; Moon; Ocean currents; Oral traditions and expressions; Performing arts; Rural-urban migration; Sailing; Social practices, rituals and festive events; Stars; Sun; Tides; Traditional craftsmanship; Trees; Winds; Woodworking"
element_1738,"Nomad games, rediscovering heritage, celebrating diversity",2021,GSP,https://ich.unesco.org/en/BSP/nomad-games-rediscovering-heritage-celebrating-diversity-01738,Kyrgyzstan,Drylands; Games; Nomadism; Steppe,"Archery; Birds; Camel; Competition; Contests; Cultural exhibitions; Decolonization; Dog; Educational games; Entertainment; Equestrian games; Festivals; Grasslands, savannahs; Handicrafts; Horse; Horse riding; International cooperation; Nonformal education; Performing arts; Physical education; Social practices, rituals and festive events; Sport; Traditional craftsmanship; Urban areas; Wrestling"
element_1739,The School of Living Traditions (SLT),2021,GSP,https://ich.unesco.org/en/BSP/the-school-of-living-traditions-slt-01739,Philippines,Cultural education; Vocal music,"Basket weaving; Community education; Costumes; Cotton; Cultural research; Dance; Embroidery; Festivals; Handicrafts; Instrument making; Knowledge and practices concerning nature and the universe; Language preservation; Legal systems; Metalworking; Multiethnic societies; Musical styles; Non-ecosystem specific; Oral traditions and expressions; Performing arts; Silk; Social practices, rituals and festive events; Traditional craftsmanship; Weaving; Wood; Wood carving"
element_1740,"Hiragasy, a performing art of the Central Highlands of Madagascar",2023,RL,https://ich.unesco.org/en/RL/hiragasy-a-performing-art-of-the-central-highlands-of-madagascar-01740,Madagascar,Agro-ecosystems; Moral values; Performing arts; Social inclusion,"Acrobatics; Colonial history; Costumes; Dance; Family; Games; Musical instruments; Nonformal education; Oral expression; Oral traditions and expressions; Performing arts; Social practices, rituals and festive events; Urban areas; Veneration of the dead; Vocal music"
element_1741,"Malagasy Kabary, the Malagasy oratorical art",2021,RL,https://ich.unesco.org/en/RL/malagasy-kabary-the-malagasy-oratorical-art-01741,Madagascar,Oral tradition; Public speaking,"Communication skills; Funeral; Non-ecosystem specific; Oral traditions and expressions; Proverbs; Rituals; Social gathering; Social practices, rituals and festive events; Speeches; Wedding"
element_1742,"Talchum, mask dance drama in the Republic of Korea",2022,RL,https://ich.unesco.org/en/RL/talchum-mask-dance-drama-in-the-republic-of-korea-01742,Republic of Korea,Agro-ecosystems; Dance; Masks; Theatre,"Aristocracy; Audience participation; Buddhism; Costumes; Emotions; Festivals; Formal education; Handicrafts; Humour (literary); Improvisation; Moral values; Oral traditions and expressions; Percussion instruments; Performing arts; Safeguarding practices; Satire; Social criticism; Social practices, rituals and festive events; Traditional craftsmanship; Vocal music; Wild animals; Womens participation; Wood carving"
element_1743,Flower carpets tradition for Corpus Christi processions,2021,RL,https://ich.unesco.org/en/RL/flower-carpets-tradition-for-corpus-christi-processions-01743,Poland,Catholicism; Flowers; Procession,"Agro-ecosystems; Carpets; Christianity; Colours; Community participation; Decorative arts; Festivals; Leaves; Sand; Social practices, rituals and festive events; Street art; Summer; Trees"
element_1744,"Harees dish: know-how, skills and practices",2023,RL,https://ich.unesco.org/en/RL/harees-dish-know-how-skills-and-practices-01744,"Oman, Saudi Arabia, United Arab Emirates",Agro-ecosystems; Cereals; Food preparation; Hospitality; Religious practice; Social participation,"Dairy products; Drylands; Family; Harvesting; Islam; Knowledge and practices concerning nature and the universe; Meat; Nonformal education; Oases; Social practices, rituals and festive events; Traditional craftsmanship; Traditional tools; Urban areas; Womens participation"
element_1746,"Betashar, traditional wedding ritual",2024,RL,https://ich.unesco.org/en/RL/betashar-traditional-wedding-ritual-01746,Kazakhstan,"Costumes; Family; Hats; Sheep; Social practices, rituals and festive events; Urban areas; Wedding",Agro-ecosystems; Contests; Fire; Handicrafts; Interethnic relations; Performing arts; Plucked string instruments; Religious practice; Traditional craftsmanship; Vocal music
element_1747,Fjiri,2021,RL,https://ich.unesco.org/en/RL/fjiri-01747,Bahrain,"Marine, coastal and island areas; Musical performances; Work songs","Drylands; Festivals; Fishing; Islam; Musical instruments; Oral traditions and expressions; Percussion instruments; Performing arts; Poetry; Ritual dance; Social practices, rituals and festive events; Vocal music"
element_1748,"Ceebu Jën, a culinary art of Senegal",2021,RL,https://ich.unesco.org/en/RL/ceebu-jen-a-culinary-art-of-senegal-01748,Senegal,"Fish; Food customs; Marine, coastal and island areas; Social gathering","Agriculture; Agro-ecosystems; Cassava; Colonial history; Family education; Family environment; Festivity; Fishery products; Food preparation; Friendship; Girls education; Homemakers; Horticulture; Hospitality; Islands; Knowledge and practices concerning nature and the universe; Mothers; Nutrition; Rice; Rivers; Salt; Sea fishing; Social practices, rituals and festive events; Traditional craftsmanship; Urban areas; Vegetable oils; Vegetables; Women workers"
element_1844,"Al-Khanjar, craft skills and social practices",2022,RL,https://ich.unesco.org/en/RL/al-khanjar-craft-skills-and-social-practices-01844,Oman,Bladed weapons; Engraving; Silver; Urban areas,"Agro-ecosystems; Costumes; Drylands; Exhibitions; Family; Festivals; Geometry; Handicrafts; Jewelry; Knowledge and practices concerning nature and the universe; Leather; Metals; Nonformal education; Oral traditions and expressions; Pattern; Performing arts; Religious practice; Social practices, rituals and festive events; Symbols; Technical skills; Traditional craftsmanship; Training courses; Wedding; Wood"
element_1845,Shuwalid festival,2023,RL,https://ich.unesco.org/en/RL/shuwalid-festival-01845,Ethiopia,Costumes; Festivals; Islam; Performing arts; Religious practice; Social participation; Urban areas,"Family; Fire; Knowledge and practices concerning nature and the universe; Oral tradition; Oral traditions and expressions; Peacebuilding; Percussion instruments; Pilgrimages; Social practices, rituals and festive events; Temples; Traditional craftsmanship; Vocal music; Wood"
element_1846,Bear festivities in the Pyrenees,2022,RL,https://ich.unesco.org/en/RL/bear-festivities-in-the-pyrenees-01846,"Andorra, France",Bear; Costumes; Festivity; Masks; Mountains; Theatre,"Agro-ecosystems; Audience participation; Dance; Family; Humour (literary); Hunting; Initiation rites; Musical performances; Nonformal education; Oral traditions and expressions; Performing arts; Periodic element; Seasonal ritual; Social criticism; Social gathering; Social practices, rituals and festive events; Vocal music; Winter"
element_1847,Quinchamalí and Santa Cruz de Cuca pottery,2022,USL,https://ich.unesco.org/en/USL/quinchamali-and-santa-cruz-de-cuca-pottery-01847,Chile,Agro-ecosystems; Ceramic art; Clays,Aged practitioners; Animals; Apprenticeship; Colonial history; Degraded ecosystem; Diminishing youth interest; Disrespect; Empowerment; Family; Fire; Handicrafts; Insufficient financial resources; Knowledge and practices concerning nature and the universe; Material shortage; Misappropriation; Natural dyes; Rural-urban migration; Sand; Sculpture; Social inclusion; Technical skills; Traditional craftsmanship; Traditional tools; Women workers; Workshops (teaching method)
element_1848,Portuguese-Galician border ICH: a safeguarding model created by Ponte...nas ondas!,2022,GSP,https://ich.unesco.org/en/BSP/portuguese-galician-border-ich-a-safeguarding-model-created-by-pontenas-ondas-01848,"Portugal, Spain",Agro-ecosystems; Boundaries; Educational programmes; Regional cooperation; Rivers,"Communication technology; Exchange of publications; Games; Handicrafts education; Inland wetlands; Inventories; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Oral tradition; Oral traditions and expressions; Performing arts; Performing arts; Sea fishing; Social participation; Social practices, rituals and festive events; Spoken language; Traditional craftsmanship; Youth participation"
element_1849,"Al-Mansaf in Jordan, a festive banquet and its social and cultural meanings",2022,RL,https://ich.unesco.org/en/RL/al-mansaf-in-jordan-a-festive-banquet-and-its-social-and-cultural-meanings-01849,Jordan,Agro-ecosystems; Festivity; Food customs; Food preparation; Hospitality,"Animal husbandry; Bread; Cereals; Conflict resolution; Family; Funeral; Gender roles; Goat; Hygiene; Meat; Milk; Moral values; Nonformal education; Oral traditions and expressions; Plant resources; Rice; Sheep; Social gathering; Social inclusion; Social practices, rituals and festive events; Urban areas; Wedding"
element_1852,Culture of Ukrainian borscht cooking,2022,USL,https://ich.unesco.org/en/USL/culture-of-ukrainian-borscht-cooking-01852,Ukraine,Agro-ecosystems; Conflicts; Family; Food preparation; Vegetables,"Agriculture; Beverages; Creativity; Degraded ecosystem; Degraded habitat; Festivals; Funeral; Hampered transmission; Knowledge and practices concerning nature and the universe; Loss of significance; Meat; Milk; Museums; Oral traditions and expressions; Social media; Social practices, rituals and festive events; Traditional craftsmanship; Urban areas; Wedding"
element_1853,Joumou soup,2021,RL,https://ich.unesco.org/en/RL/joumou-soup-01853,Haiti,Colonial history; Food preparation; Vegetables,"Beverages; Conflict resolution; Cultural identity; Family; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Meat; New year; Oral traditions and expressions; Periodic element; Slavery; Social gathering; Social inclusion; Social practices, rituals and festive events; Traditional craftsmanship"
element_1854,Holy Week in Guatemala,2022,RL,https://ich.unesco.org/en/RL/holy-week-in-guatemala-01854,Guatemala,Catholicism; Procession; Religious practice; Urban areas,"Biological diversity; Carpets; Colonial history; Colours; Costumes; Family; Float; Flowers; Food customs; Fraternity; Fruit; Funeral; Incense; Knowledge and practices concerning nature and the universe; Moral values; Natural dyes; Oral traditions and expressions; Orchestras; Percussion instruments; Performing arts; Periodic element; Religious syncretism; Social inclusion; Social practices, rituals and festive events; Vegetables; Woodwind instruments"
element_1855,Mangwengwe dance,2024,RL,https://ich.unesco.org/en/RL/mangwengwe-dance-01855,Zambia,Agro-ecosystems; Costumes; Dance; Performing arts; Vocal music,"Choreography; Clays; Community participation; Everyday life; Idiophones; Oral traditions and expressions; Social practices, rituals and festive events; Traditional tools; Weapons; Wind instruments; Wood"
element_1856,Program for the safeguarding of the Bandos and Parrandas of the Holy Innocents of Caucagua: nuclei of initiation and transmission of wisdoms and community councils,2023,GSP,https://ich.unesco.org/en/BSP/program-for-the-safeguarding-of-the-bandos-and-parrandas-of-the-holy-innocents-of-caucagua-nuclei-of-initiation-and-transmission-of-wisdoms-and-community-councils-01856,Venezuela (Bolivarian Republic of),Agro-ecosystems; Community participation; Historical reenactment; Oral tradition; Womens participation,"Aged practitioners; Colonial history; Community education; Loss of significance; Musical instruments; Performing arts; Procession; Religious practice; Satire; Social practices, rituals and festive events; Story telling; Urban areas"
element_1857,"Beekeeping in Slovenia, a way of life",2022,RL,https://ich.unesco.org/en/RL/beekeeping-in-slovenia-a-way-of-life-01857,Slovenia,Agricultural training; Agro-ecosystems; Animal husbandry; Bees,"Apprenticeship; Bread; Climate; Family; Flowers; Folk literature; Food preparation; Forests; Formal education; Gender roles; Handicrafts; Honey; Income; International cooperation; Know-how transfer; Knowledge and practices concerning nature and the universe; Mountains; Museums; Oral traditions and expressions; Painting; Scientific publications; Smoke; Social practices, rituals and festive events; Therapy; Traditional craftsmanship; Urban areas; Wax; Wood carving"
element_1858,The practice of Modern Dance in Germany,2022,RL,https://ich.unesco.org/en/RL/the-practice-of-modern-dance-in-germany-01858,Germany,Aesthetics; Choreography; Dance; Performing arts; Technical skills; Urban areas,Anatomy; Creativity; Developmental psychology; Emotions; Gender equality; Health; Improvisation; Nonverbal communication; Physical education; Rights of the disabled; Social inclusion; Workshops (teaching method)
element_1861,The art of the traditional blouse with embroidery on the shoulder (altiţă) — an element of cultural identity in Romania and the Republic of Moldova,2022,RL,https://ich.unesco.org/en/RL/the-art-of-the-traditional-blouse-with-embroidery-on-the-shoulder-alti-an-element-of-cultural-identity-in-romania-and-the-republic-of-moldova-01861,"Republic of Moldova, Romania",Agro-ecosystems; Costumes; Embroidery; Women workers,"Colours; Competition; Cotton; Emotions; Family; Fibres; Flowers; Formal education; Geometry; Handicrafts; Income; Know-how transfer; Knowledge and practices concerning nature and the universe; Needle; Pattern; Silk; Social inclusion; Social practices, rituals and festive events; Symbols; Talent; Technical skills; Urban areas; Weaving; Wool"
element_1863,Knowledge and practices related to cultivating Khawlani coffee beans,2022,RL,https://ich.unesco.org/en/RL/knowledge-and-practices-related-to-cultivating-khawlani-coffee-beans-01863,Saudi Arabia,Agriculture; Coffee; Mountains,"Agro-ecosystems; Climate; Drying; Family; Fruit; Gender division of labour; Harvesting; Hospitality; Income; Irrigation; Knowledge and practices concerning nature and the universe; Leather; Nonformal education; Oral traditions and expressions; Social inclusion; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Trees; Tribes; Water resources"
element_1866,Timber rafting,2022,RL,https://ich.unesco.org/en/RL/timber-rafting-01866,"Austria, Czechia, Germany, Latvia, Poland, Spain",Forests; Inland water transport; Shipbuilding; Trees; Wood,"Apprenticeship; Bark; Division of labour; Festivals; Forestry; Handicrafts; Horse; Inland wetlands; Knowledge and practices concerning nature and the universe; Oral tradition; Oral traditions and expressions; Rivers; Seasons; Social inclusion; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Traditional tools; Woodworking; Workshops (teaching method)"
element_1867,Crafting and playing the Oud,2022,RL,https://ich.unesco.org/en/RL/crafting-and-playing-the-oud-01867,"Iran (Islamic Republic of), Syrian Arab Republic",Instrument making; Music education; Plucked string instruments; Urban areas,"Apprenticeship; Emotions; Funeral; Gender equality; Geometry; Handicrafts; Musical notation; Nonformal education; Oral tradition; Oral traditions and expressions; Pattern; Performing arts; Social inclusion; Social practices, rituals and festive events; Teaching materials; Traditional craftsmanship; Water; Wedding; Women workers; Wood"
element_1868,"Kun Lbokator, traditional martial arts in Cambodia",2022,RL,https://ich.unesco.org/en/RL/kun-lbokator-traditional-martial-arts-in-cambodia-01868,Cambodia,Agro-ecosystems; Martial arts; Physical education; Self discipline,"Apprenticeship; Armed forces; Bladed weapons; Environmental awareness; Family; Gender equality; Know-how transfer; Knowledge and practices concerning nature and the universe; Moral values; Nonviolence; Performing arts; Primary school curriculum; Religious practice; Social practices, rituals and festive events; Sports competitions; Stick; Technical skills; Wood; Wrestling"
element_1870,Rotterdam Summer Carnival,2023,RL,https://ich.unesco.org/en/RL/rotterdam-summer-carnival-01870,Netherlands (Kingdom of the),Carnival; Social participation; Summer; Urban areas,"Beauty pageant; Colonial history; Costumes; Craft workers; Dance; Decorative arts; Float; Marine, coastal and island areas; Multiculturalism; Performing arts; Social practices, rituals and festive events; Traditional craftsmanship; Waste treatment; Wind instruments"
element_1871,"Maltese Village Festa, an annual community celebration",2023,RL,https://ich.unesco.org/en/RL/maltese-village-festa-an-annual-community-celebration-01871,Malta,Agro-ecosystems; Festivals; Procession; Religious practice,"Christianity; Churches; Craft workers; Decorative arts; Fraternity; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Oral traditions and expressions; Orchestras; Performing arts; Pyrotechnics; Sculpture; Social participation; Social practices, rituals and festive events; Traditional craftsmanship; Urban areas"
element_1872,"Sevdalinka, traditional urban folk song",2024,RL,https://ich.unesco.org/en/RL/sevdalinka-traditional-urban-folk-song-01872,Bosnia and Herzegovina,Performing arts; Performing arts; Urban areas; Vocal music,"Contests; Emotions; Family; Festivals; Oral tradition; Oral traditions and expressions; Social inclusion; Social participation; Social practices, rituals and festive events; Story telling; Wood"
element_1874,Craftsmanship of mother of pearl inlay,2023,RL,https://ich.unesco.org/en/RL/craftsmanship-of-mother-of-pearl-inlay-01874,"Azerbaijan, Türkiye",Craft workers; Decorative arts; Nacre; Urban areas; Wood; Wood carving,Agro-ecosystems; Apprenticeship; Calligraphy; Colours; Family law; Fire; Flowers; Geometry; Instrument making; Knowledge and practices concerning nature and the universe; Pattern; Shellfish; Technical skills; Traditional craftsmanship
element_1875,Performing arts among the Twāyef of Ghbonten,2024,RL,https://ich.unesco.org/en/RL/performing-arts-among-the-twyef-of-ghbonten-01875,Tunisia,Drylands; Performing arts; Performing arts; Poetry,"Agro-ecosystems; Costumes; Dance; Festivals; Oral traditions and expressions; Percussion instruments; Social inclusion; Social practices, rituals and festive events; Stick; Traditional craftsmanship; Vocal music; Wedding"
element_1876,Turkmen-style needlework art,2022,RL,https://ich.unesco.org/en/RL/turkmen-style-needlework-art-01876,"Iran (Islamic Republic of), Turkmenistan",Agro-ecosystems; Embroidery; Handicrafts,"Colours; Costumes; Decorative arts; Family; Festivity; Flowers; Gold; Life cycle; Needle; Nonformal education; Oral traditions and expressions; Pattern; Religious belief; Silk; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Urban areas; Women workers"
element_1877,Yaldā/Chella,2022,RL,https://ich.unesco.org/en/RL/yald-chella-01877,"Afghanistan, Iran (Islamic Republic of)",Agro-ecosystems; Family; Prosperity ritual; Religious practice; Winter,"Food customs; Fruit; Games; Instrumental music; Interfaith practices; Knowledge and practices concerning nature and the universe; Moral values; Nonformal education; Oral traditions and expressions; Performing arts; Periodic element; Poetry; Social inclusion; Social practices, rituals and festive events; Story telling; Sun; Symbols; Traditional craftsmanship; Urban areas; Vocal music; Water"
element_1878,"Orteke, traditional performing art in Kazakhstan: dance, puppet and music",2022,RL,https://ich.unesco.org/en/RL/orteke-traditional-performing-art-in-kazakhstan-dance-puppet-and-music-01878,Kazakhstan,Agro-ecosystems; Goat; Plucked string instruments; Puppets,"Animism; Apprenticeship; Dance; Festivals; Games; Handicrafts; Knowledge and practices concerning nature and the universe; Leather; Nomads; Percussion instruments; Performing arts; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Urban areas; Vocal music; Wild animals; Wood; Wood carving"
element_1879,Tomyum Kung,2024,RL,https://ich.unesco.org/en/RL/tomyum-kung-01879,Thailand,Food customs; Inland wetlands; Nutrition; Shellfish,"Agro-ecosystems; Environmental awareness; Environmental conservation; Family; Food security; Green economy; Health; Knowledge and practices concerning nature and the universe; Oral tradition; Plants; Rice; Social inclusion; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Urban areas; Vegetables; Water"
element_1880,"Xhubleta, skills, craftsmanship and forms of usage",2022,USL,https://ich.unesco.org/en/USL/xhubleta-skills-craftsmanship-and-forms-of-usage-01880,Albania,Costumes; Mountains; Textile arts,"Aged practitioners; Agro-ecosystems; Arduous training; Curriculum; Diminishing participation; Embroidery; Exhibitions; Festivals; Handicrafts; Life cycle; Material shortage; Religious practice; Silver; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Use of modern materials; Weaving; Wedding; Women workers; Wool"
element_1881,K'cimi dancing of Tropojë,2024,RL,https://ich.unesco.org/en/RL/k-cimi-dancing-of-tropoje-01881,Albania,Agro-ecosystems; Dance; Percussion instruments; Performing arts,"Birds; Costumes; Festivals; Improvisation; Life cycle; Moral values; Mountains; Social inclusion; Social practices, rituals and festive events; Wedding; Woodwind instruments"
element_1882,Social practices and knowledge related to the preparation and use of the traditional plum spirit – šljivovica,2022,RL,https://ich.unesco.org/en/RL/social-practices-and-knowledge-related-to-the-preparation-and-use-of-the-traditional-plum-spirit-sljivovica-01882,Serbia,Agro-ecosystems; Alcoholic beverages; Brewing; Fruit,"Family; Festivity; Food preparation; Funeral; Handicrafts; Harvesting; Know-how transfer; Knowledge and practices concerning nature and the universe; Life cycle; Medicinal plants; Oral traditions and expressions; Religious practice; Social inclusion; Social practices, rituals and festive events; Traditional craftsmanship; Trees; Wedding; Wood"
element_1883,Artisanal know-how and culture of baguette bread,2022,RL,https://ich.unesco.org/en/RL/artisanal-know-how-and-culture-of-baguette-bread-01883,France,Apprenticeship; Bread; Cereals; Food preparation; Technical skills; Urban areas,"Agro-ecosystems; Contests; Creativity; Everyday life; Fermentation; Flour; Food customs; Handicrafts; Harvesting; Oven; Salt; Social inclusion; Social practices, rituals and festive events; Stick; Traditional craftsmanship; Water"
element_1884,Traditional tea processing techniques and associated social practices in China,2022,RL,https://ich.unesco.org/en/RL/traditional-tea-processing-techniques-and-associated-social-practices-in-china-01884,China,Beverages; Food preparation; Mountains; Tea,"Agro-ecosystems; Apprenticeship; Clans; Climate; Contests; Flowers; Gender division of labour; Harvesting; Horticulture; Income; Knowledge and practices concerning nature and the universe; Religious practice; Social inclusion; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Traditional tools; Trees; Wedding"
element_1886,"Ancestral system of knowledge of the four indigenous peoples, Arhuaco, Kankuamo, Kogui and Wiwa of the Sierra Nevada de Santa Marta",2022,RL,https://ich.unesco.org/en/RL/ancestral-system-of-knowledge-of-the-four-indigenous-peoples-arhuaco-kankuamo-kogui-and-wiwa-of-the-sierra-nevada-de-santa-marta-01886,Colombia,Cosmology; Environmental awareness; Forests; Spiritual knowledge,"Calendars; Dance; Gender division of labour; Initiation rites; Knowledge and practices concerning nature and the universe; Language preservation; Marine, coastal and island areas; Medicinal plants; Mountains; Oral tradition; Oral traditions and expressions; Sacred sites; Seas; Social practices, rituals and festive events; Trees; Vocal music; Water; Weaving; Wedding; Wisdom"
element_1887,"Living pictures of Galeras, Sucre",2024,RL,https://ich.unesco.org/en/RL/living-pictures-of-galeras-sucre-01887,Colombia,Agro-ecosystems; Emotions; Folk art; Performing arts; Performing arts,"Catholicism; Costumes; Craft workers; Creativity; Everyday life; Family; Grasslands, savannahs; Plant resources; Social inclusion; Social practices, rituals and festive events; Traditional craftsmanship; Wood"
element_1888,ICH safeguarding practices program for the cultural and ecologic Sea Turtle Festival of Armila,2023,GSP,https://ich.unesco.org/en/BSP/ich-safeguarding-practices-program-for-the-cultural-and-ecologic-sea-turtle-festival-of-armila-01888,Panama,"Environmental awareness; Festivals; Marine, coastal and island areas; Turtle","Agro-ecosystems; Birds; Community participation; Cosmology; Cultural events; Dance; Educational workshops; Handicrafts; Holism; Instrumental music; Knowledge and practices concerning nature and the universe; Oral tradition; Oral traditions and expressions; Performing arts; Rural-urban migration; Social practices, rituals and festive events; Traditional craftsmanship; Waste treatment"
element_1889,"Straw weaving in Belarus, art, craft and skills",2022,RL,https://ich.unesco.org/en/RL/straw-weaving-in-belarus-art-craft-and-skills-01889,Belarus,Agro-ecosystems; Decorative arts; Fibres; Handicrafts; Weaving,Agriculture; Cereals; Creativity; Family; Festivals; Hats; Masks; Museums; Technical skills; Traditional craftsmanship; Urban areas; Workshops (teaching method)
element_1890,Sericulture and traditional production of silk for weaving,2022,RL,https://ich.unesco.org/en/RL/sericulture-and-traditional-production-of-silk-for-weaving-01890,"Afghanistan, Azerbaijan, Iran (Islamic Republic of), Tajikistan, Turkmenistan, Türkiye, Uzbekistan",Agro-ecosystems; Silk; Technical skills; Textile arts; Traditional craftsmanship; Weaving,"Agriculture; Apprenticeship; Family; Gender division of labour; Handicrafts; Income; Insects; Knowledge and practices concerning nature and the universe; Life cycle; Natural dyes; Oral traditions and expressions; Social inclusion; Social practices, rituals and festive events; Spinning; Trees; Water"
element_1891,"Festivity of Saint Tryphon and the Kolo (chain dance) of Saint Tryphon, traditions of Croats from Boka Kotorska (Bay of Kotor) who live in the Republic of Croatia",2022,RL,https://ich.unesco.org/en/RL/festivity-of-saint-tryphon-and-the-kolo-chain-dance-of-saint-tryphon-traditions-of-croats-from-boka-kotorska-bay-of-kotor-who-live-in-the-republic-of-croatia-01891,Croatia,"Fraternity; Historical reenactment; Marine, coastal and island areas; Saints","Armed forces; Catholicism; Costumes; Dance; Flags; Maritime transport; Oral traditions and expressions; Performing arts; Periodic element; Procession; Religious practice; Sailing; Seas; Social practices, rituals and festive events; Traditional craftsmanship; Urban areas"
element_1892,Csárdás dance tradition,2024,RL,https://ich.unesco.org/en/RL/csardas-dance-tradition-01892,Hungary,Agro-ecosystems; Costumes; Dance; Performing arts,"Community participation; Emotions; Festivals; Formal education; Improvisation; Social inclusion; Social practices, rituals and festive events; String instruments; Urban areas; Vocal music"
element_1893,Traditional wooden boatbuilding in Carriacou and Petite Martinique,2023,RL,https://ich.unesco.org/en/RL/traditional-wooden-boatbuilding-in-carriacou-and-petite-martinique-01893,Grenada,"Marine, coastal and island areas; Shipbuilding; Wood","Agro-ecosystems; Apprenticeship; Colonial history; Craft workers; Food customs; Moon; Social participation; Social practices, rituals and festive events; Solidarity; String instruments; Technical skills; Traditional craftsmanship; Traditional tools; Trees; Veneration of the dead"
element_1894,"Raï, popular folk song of Algeria",2022,RL,https://ich.unesco.org/en/RL/rai-popular-folk-song-of-algeria-01894,Algeria,Instrumental music; Musical performances; Urban areas; Vocal music,"Animal products; Apprenticeship; Dance; Drylands; Emotions; Instrument making; Nomadism; Oral traditions and expressions; Performing arts; Poetry; Protest movements; Resistance to oppression; Social criticism; Social inclusion; Social practices, rituals and festive events; Traditional craftsmanship; Wood"
element_1895,Durbar in Kano,2024,RL,https://ich.unesco.org/en/RL/durbar-in-kano-01895,Nigeria,Costumes; Horse; Procession; Religious practice; Urban areas,"Bladed weapons; Camel; Craft workers; Drylands; Handicrafts; Islam; Leather; Monarchy; Percussion instruments; Social inclusion; Social practices, rituals and festive events; Traditional craftsmanship"
element_1896,Procession and celebrations of Prophet Mohammed's birthday in Sudan,2023,RL,https://ich.unesco.org/en/RL/procession-and-celebrations-of-prophet-mohammed-s-birthday-in-sudan-01896,Sudan,Festivals; Procession; Religious practice; Urban areas,"Dance; Family; Food customs; Income; Islam; Knowledge and practices concerning nature and the universe; Nonformal education; Oral traditions and expressions; Performing arts; Social participation; Social practices, rituals and festive events; Traditional craftsmanship; Urban spaces"
element_1902,"Date palm, knowledge, skills, traditions and practices",2022,RL,https://ich.unesco.org/en/RL/date-palm-knowledge-skills-traditions-and-practices-01902,"Bahrain, Egypt, Iraq, Jordan, Kuwait, Mauritania, Morocco, Oman, Qatar, Saudi Arabia, State of Palestine, Sudan, Tunisia, United Arab Emirates, Yemen",Drylands; Fruit; Horticulture; Trees,"Agricultural economics; Agriculture; Agro-ecosystems; Basket weaving; Festivals; Food customs; Furniture; Games; Handicrafts; Income; Irrigation; Knowledge and practices concerning nature and the universe; Oases; Oral traditions and expressions; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Traditional medicine"
element_1905,Al Sadu Educational Programme: Train the trainers in the art of weaving,2022,GSP,https://ich.unesco.org/en/BSP/al-sadu-educational-programme-train-the-trainers-in-the-art-of-weaving-01905,Kuwait,Drylands; Textile arts; Traditional craftsmanship; Weaving,Creativity; Educational programmes; Educational publications; Family; Handicrafts; Natural dyes; Spinning; Technical skills; Traditional tools; Tribes; Wool; Workshops (teaching method)
element_1969,Reog Ponorogo performing art,2024,USL,https://ich.unesco.org/en/USL/reog-ponorogo-performing-art-01969,Indonesia,Agro-ecosystems; Dance; Instrumental music; Masks; Theatrical performances,"Aged practitioners; Costumes; Craft workers; Diminishing participation; Diminishing youth interest; Few practitioners; Knowledge and practices concerning nature and the universe; Life cycle; Material shortage; Performing arts; Protection ritual; Reduced practice; Ritual purification; Social practices, rituals and festive events; Vocal music; Wild animals"
